,Name,Description,Date,Time,Location,Price,URL
306,Beyond The Streets Presents Estevan Oriol Teen Angel Dedicated To You,"Beyond the Streets presents Estevan Oriol & Teen Angel: Dedicated to You. The exhibition brings together two of the most influential forces that have chronicled and shaped the essence and legacy of Chicano culture. Meticulously curated, highlighting the rich history and vibrant community of Los Angeles, the show highlights Estevan Oriol's evocative photography and the influential legacy of Teen Angel Magazine in Chicano art, lowrider culture, and tattoo artistry. The public opening is on June 29, 2024, from 11 AM to 6 PM, and the exhibition will be on view until September 15, 2024. Exclusive merchandise, including a special issue of Teen Angel Magazine, will be available.
BEYOND THE STREETS
Estevan Oriol & Teen Angel: Dedicated to You
Public Reception
Saturday
June 29, 2024
11 AM - 6 PM
On view through September 15, 2024
434 N La Brea Ave, Los Angeles, CA
www.beyondthestreets.com",Aug 15,11:00AM - 6:00PM,Beyond the Streets,,https://www.discoverlosangeles.com/event/2024/08/15/beyond-the-streets-presents-estevan-oriol-teen-angel-dedicated-to-you
307,Vagabon,"Cameroonian-American singer, songwriter, and indie-rock artist Vagabon takes audiences down the road to joy with atmospheric guitar melodies, introspective lyrics, and her distinctive vocal style.",Aug 8,8:00PM - 10:00PM,Skirball Cultural Center,,https://www.discoverlosangeles.com/event/2024/08/08/vagabon
308,Matthew Kennedy Discusses On Elizabeth Taylor An Opinionated Guide,"In the oceans of ink devoted to the monumental movie star / businesswoman / AIDS political activist Elizabeth Rosemond Taylor (1932-2011), her beauty and celebrity frequently overshadowed her films. In film historian Matthew Kennedy's On Elizabeth Taylor: An Opinionated Guide, her storied life is secondary to Elizabeth Taylor, the actress. Each of her 67 feature films and television movies over her 50 year career are reviewed here. Included are essays on her legendary hits, including National Velvet (1944), A Place in the Sun (1951), Giant (1956), Cat on a Hot Tin Roof (1958), Suddenly, Last Summer (1959), and Who's Afraid of Virginia Woolf? (1966). But equal time is given to everything from the misunderstood Cleopatra (1963), to the underrated The Driver's Seat (1974), the maligned BUtterfield 8 (1960), the curious Hammersmith is Out (1972), and mostly forgotten entries such as Cynthia (1947) and The Big Hangover (1950) from her early years at MGM. The result is an admiring but not idolatrous career biography of a monumental Hollywood star, one of the biggest ever, who brought unparalleled magnetism to the screen. ",Aug 7,7:00PM - 9:00PM,Book Soup,,https://www.discoverlosangeles.com/event/2024/08/07/matthew-kennedy-discusses-on-elizabeth-taylor-an-opinionated-guide
309,Harrison Gilman Live Painting,"Artspace Warehouse is thrilled to announce an upcoming live painting event featuring the talented and dynamic artist, Harrison Gilman. The event will take place on August 4th, 2:00-4:00 PM, offering art enthusiasts a unique opportunity to witness Gilman’s creative process in real-time.
Harrison Gilman, a Los Angeles-based artist, has quickly made a name for himself in the art world. A graduate of NYU’s Tisch School of the Arts with a BFA in Filmmaking and minors in Art History and the Business of Media, Gilman’s artistic journey began during his film studies. His passion for painting blossomed during his time at NYU, leading him to commit fully to the craft upon graduation.
Gilman’s work first captured attention at the 2018 We Rise Art Fair in Los Angeles, where he showcased alongside renowned artists like Shepard Fairey. This initial exposure paved the way for his first solo show at Galerie Tangerine in Nashville, TN, in 2019. Since then, Gilman has exhibited in numerous solo and group shows, as well as participated in a series of live painting events that have captivated audiences.
Speaking about his artwork, Gilman explains, “[My paintings] are landscapes and portraits of my subconscious. Visual representations of my subatomic particles, my dark matter. I paint because it helps me see these things buried beneath the surface of my mind. It’s so easy to get caught up in the material world and all the distractions and what we think we’re feeling and what we should be feeling versus whatever is actually going on . . . Painting takes me back to the source. My paintings are manifestations of myself, my experiences, sensations, and basically every little thing. They’re more accurate than a mirror.”
Don’t miss this exclusive opportunity to witness Harrison Gilman’s live painting event at Artspace Warehouse Los Angeles. Join us for an afternoon of creativity, inspiration, and a unique glimpse into the mind of one of LA’s most compelling contemporary artists.
Event Details:
Date: Sunday, August 4
Time: 2:00 – 4:00 PM
Location: Artspace Warehouse, 7358 Beverly Blvd, Los Angeles, CA 90036
Admission to this event is complimentary and open to the public.
For more information, please contact:
Artspace Warehouse Los Angeles
Phone: 323-936-7020
Email: info@artspacewarehouse.com
Website: https://www.artspacewarehouse.com/en/
About Artspace Warehouse Los Angeles:
Since the opening of Artspace Warehouse in 2010, the gallery continues to be an industry leader in affordable, museum-quality artworks making collecting art accessible and budget-friendly. With one gallery in Zurich and two galleries in Los Angeles, Artspace Warehouse specializes in guilt-free international urban, pop, graffiti, figurative, and abstract art. The expansive 5,000-square-foot space offers a large selection of emerging and established artists from all over the world.",Aug 4,2:00PM - 4:00PM,Artspace Warehouse,,https://www.discoverlosangeles.com/event/2024/08/04/harrison-gilman-live-painting
310,Watson Adventures%E2%80%99 Wizard School Scavenger Hunt,"Follow in the footsteps of young wizards on a field trip to the Getty Center in search of art that echoes characters, places and enchanted objects in the famed Harry Potter books and movies. Wizards and muggles alike can play and enjoy this hunt. The hunt is not an addition to or variation on Harry’s adventures, but instead references to the books will provide a surprising bridge to many strange and wonderful works of art. This hunt is designed for kids and adults to do together, but all-adult teams will be allowed to compete separately. Kids must be accompanied by an adult. Advance purchase is required.",Aug 10,4:00PM - 6:00PM,The Getty Center,$24.00 ,https://www.discoverlosangeles.com/event/2024/08/10/watson-adventures%E2%80%99-wizard-school-scavenger-hunt
311,Eei And T2 Present Piano Men Generations,EEI and T2 present Piano Men: Generations,Aug 21,7:00PM,"Scherr Forum- B of A Performing Arts Center, Thousand Oaks",$70.00 ,https://www.discoverlosangeles.com/event/2024/08/21/eei-and-t2-present-piano-men-generations
312,Avocado Fest,"Avocado Fest is BACK for the 12th year in a row! Join us on Sunday, August 4th from 12-6pm to celebrate the release of our Avocado Ale, a crisp and refreshing Kolsch style ale perfect for quenching your summer thirst!
This year’s Avo Fest features a double release of our Classic Avocado Ale and our Guavocado Ale. You can try both styles on tap or you can grab them to-go in 4 packs!
Avocado Ale: Packed with Lamb Haas avocados from @kingandkingranch, cilantro & lime juice, this crisp sipper has a beautiful balance of wheat & the subtle creaminess of avocados, nicely rounded out with a straw-like hue bearing a striking resemblance to the Southern California sun.
Guavocado Ale: This tropical spin on our classic Avocado Ale takes our classically crisp Avo Ale and adds guava to make a fruity, tropical kolsch-style beer that is perfect for summer sipping.
There will be avocado-inspired food, DJs, avocado juggling contests, pit counting contests, avocado eating contests, specialty tours & MORE! Not to mention, we will be hosting a maker's market in conjunction with the SoCal Etsy Guild. Join us for an amazing day of handmade fun with live art, local designers, handmade vendors, and much more!
Doors open at 11am, Mark your calendar for this avocado extravaganza - see you there!",Aug 4,12:00PM - 6:00PM,Angel City Brewery,,https://www.discoverlosangeles.com/event/2024/08/04/avocado-fest
313,Mysterian%E2%80%99S Mysterious Mysteries The Fox Sisters Roswell,"Mysterian returns for a special one-man show double feature that combines video and live performance exploring history’s weirdest mysteries, including his newest production, “The Fox Sisters.”
This show blends horror, comedy, and intrigue in a uniquely interactive theatrical experience perfectly suited for the stylishly spooky environment of the Count's Den in Downtown Los Angeles. And if you want to really get into the spirit of the evening, come dressed up in a related costume and indulge in some themed activities. Aliens, mediums, government agents, ghosts -- all are welcome!
THE FOX SISTERS
The devil is in the attic.
There's a body in the basement.
And in Hydesville, New York, two young girls are about to start a movement that will echo through the ages. Join Mysterian as he delves into the strange lives of the Fox Sisters, the most famous mediums of their time.
7pm - 60 min
IMMERSIVE INVESTIGATIVE INTERMISSION
Grab yourself a themed drink, mingle with your fellow adventures of the unknown, discover what fate has in store for you from a real tarot card reader, and head upstairs to learn even more bizarre secrets surrounding Mysterian’s Mysteries.
NOTE: This experience is only available to those who buy the double feature ticket.
8pm - 60 min
ROSWELL
In this Count’s Den classic, Mysterian reenacts the events surrounding the crash and recovery of a U.S. Army Air Forces high-altitude balloon in 1947 near Roswell, New Mexico, becoming the center of a conspiracy theory involving UFOs and extraterrestrials.
9pm - 60 min
***
Individual shows are $25 each, but for only $10 more, you’ll get admission to both shows PLUS access to the Immersive Investigative Intermission!",Aug 4,7:00PM - 10:00PM,the count's den,$35 ,https://www.discoverlosangeles.com/event/2024/08/04/mysterian%E2%80%99s-mysterious-mysteries-the-fox-sisters-roswell
314,Patricia Rust Discusses I Wish%E2%80%A6I Had A Tail,"I Wish I...Had a Tail! is a fun, educational picture book that ignites the imagination and creative powers of children as they explore the amazing world of animals! It's fun and funny as the children are invited to see animals in their natural world and see what they do with their TAILS! As the book goes further, they get to make and draw tails and see what it is like to have one —to understand why their animal friends have them! This manuscript was originally published in part in The Los Angeles Times and read at The Festival of Books and The Los Angeles Zoo to standing ovations!",Aug 5,7:00PM - 9:00PM,Book Soup,,https://www.discoverlosangeles.com/event/2024/08/05/patricia-rust-discusses-i-wish%E2%80%A6i-had-a-tail
315,A Celebration Of Folk Music,"Do you love folk music? Join us for A Celebration of Folk Music, presented by Paul Mitchell and hosted by the pioneering icons of Folk Music, The Kingston Trio August 17 & 18 at The Greek Theatre in Los Angeles. Featured performers will include The Kingston Trio and The Limelighters, with additional performances by The John Stewart Band, The Hot Licks - The Music of Dan Hicks, and special guest, renowned tenor banjo player Cynthia Sayer and her band Joyride. Tickets start at $40 and are available through Ticketmaster or by visiting LAGreekTheatre.com.",Aug 17,7:00PM - 10:00PM,The Greek Theatre,$225 All shows are RAIN or SHINE. ,https://www.discoverlosangeles.com/event/2024/08/17/a-celebration-of-folk-music
